-9.88228 0 1.58943 0 
-14.0093 17.2933 2.52329 -3.30212 
-13.6665 24.6892 2.78804 -5.97598 
-12.6591 22.6684 2.55398 -6.52043 
-12.5276 21.3707 2.39715 -6.17953 
-12.7338 21.2138 2.37897 -5.77891 
-12.9286 21.3768 2.47133 -5.59738 
-12.8322 21.5225 2.50073 -5.61315 
-12.684 21.3574 2.51508 -5.62775 
-12.7236 21.11 2.56021 -5.60692 
-12.8141 21.0914 2.55736 -5.60193 
-12.8393 21.1907 2.52087 -5.56923 
-12.7326 21.241 2.47722 -5.52145 
-12.7176 21.1222 2.4766 -5.46833 
-12.8278 21.0787 2.43307 -5.45421 
-12.7879 21.1955 2.4305 -5.42455 
-12.7164 21.1602 2.42199 -5.35883 
-12.6591 21.056 2.3993 -5.31551 
-12.5135 20.9561 2.44629 -5.30113 
-12.5459 20.7513 2.56484 -5.31904 
-12.5202 20.7489 2.51169 -5.39974 
-12.4975 20.7147 2.52403 -5.39598 
-12.3603 20.6774 2.50577 -5.38801 
-12.2668 20.4942 2.57105 -5.36275 
-12.1483 20.3288 2.5782 -5.39897 
-12.0859 20.1311 2.58426 -5.40625 
-12.0402 19.993 2.58617 -5.38034 
-11.9865 19.888 2.6008 -5.33803 
-11.9306 19.7823 2.63527 -5.32549 
-11.9322 19.6746 2.68866 -5.377 
-11.7763 19.6401 2.7243 -5.47132 
-11.749 19.4334 2.716 -5.57891 
-11.7318 19.351 2.73387 -5.6773 
-11.6594 19.3045 2.69978 -5.73103 
-11.5853 19.2 2.7213 -5.70924 
-11.5906 19.0816 2.68427 -5.70624 
-11.5244 19.0575 2.70552 -5.6713 
-11.4092 18.9652 2.7465 -5.64986 
-11.3246 18.7979 2.84626 -5.69181 
-11.3261 18.6491 2.93217 -5.85757 
-11.388 18.6102 2.86056 -6.07293 
-11.3817 18.673 2.84539 -6.11675 
-11.373 18.6734 2.87918 -6.08364 
-11.3738 18.654 2.94093 -6.08079 
-11.4998 18.6376 2.90041 -6.13222 
-11.5101 18.7864 2.87821 -6.12966 
-11.5529 18.8321 2.82248 -6.10221 
-11.546 18.9034 2.83566 -6.06367 
-11.5267 18.9151 2.77233 -6.05405 
